Negative Poisson＊s ratios in tendons: An unexpected mechanical response,"Ruben Gatt, Michelle Vella Wood, Alfred Gatt, Francis Zarb, Joseph N. Grima, ","Acta Biomaterialia, Volume 24, 15 September 2015, Pages 201-208, ","Tendons are visco-elastic structures that connect bones to muscles and perform the basic function of force transfer to and from the skeleton. They are essential for positioning as well as energy storing when involved in more abrupt movements such as jumping. Unfortunately, they are also prone to damage, and when injuries occur, they may have dilapidating consequences. For instance, there is consensus that injuries of tendons such as Achilles tendinopathies, which are common in athletes, are difficult to treat. Here we show, through in vivo and ex vivo tests, that healthy tendons are highly anisotropic and behave in a very unconventional manner when stretched, and exhibit a negative Poisson＊s ratio (auxeticity) in some planes when stretched up to 2% along their length, i.e. within their normal range of motion. Furthermore, since the Poisson＊s ratio is highly dependent on the material＊s microstructure, which may be lost if tendons are damaged or diseased, this property may provide a suitable diagnostic tool to assess tendon health.We report that human tendons including the Achilles tendons exhibits the very unusual mechanical property of a negative Poisson＊s ratio (auxetic) meaning that they get fatter rather than thinner when stretched. This report is backed by in vivo and ex vivo experiments we performed which clearly confirm auxeticity in this living material for strains which correspond to those experienced during most normal everyday activities. We also show that this property is not limited to the human Achilles tendon, as it was also found in tendons taken from sheep and pigs. This new information about tendons can form the scientific basis for a test for tendon health as well as enable the design of better tendon prosthesis which could replace damaged tendons.Download high-res image (114KB)Download full-size image"
Differences in high school and college students' basic knowledge and perceived education of Internet safety: Do high school students really benefit from the Children's Internet Protection Act?,"Zheng Yan, ","Journal of Applied Developmental Psychology, Volume 30, Issue 3, May每June 2009, Pages 209-217, ","The Children's Internet Protection Act (CIPA; 2000) requires an Internet filtering and public awareness strategy to protect children under 17 from harmful visual Internet depictions. This study compared high school students who went online with the CIPA restriction and college students who went online without the restriction in order to investigate differences in basic knowledge and perceived education of Internet safety protection strategies. The two groups differed in Internet use at school but did not differ in their Internet use at home, their knowledge of Internet safety, and their Internet education experiences. Findings suggest that CIPA is associated with a decrease in high school students' Internet use at school but does not appear to have a beneficial effect on their knowledge of Internet safety or opportunities for Internet safety education. Applied implications of using a filtering strategy in schools but not in home settings as a means of improving knowledge and awareness of Internet safety issues are discussed."
Automatic system for electron tomography data collection in the ultra-high voltage electron microscope,"Meng Cao, Ryuji Nishi, Fang Wang, ","Micron, Volume 103, December 2017, Pages 29-33, ","In this study, we report an automatic system for collection of tilt series for electron tomography based on the ultra-HVEM in Osaka University. By remotely controlling the microscope and reading the observation image, the system can track the field of view and do focus in each tilt angle. The automatic tracking is carried out with an image matching technique based on normalized correlation coefficient. Auto focus is realized by the optimization of image sharpness. A toolkit that can expand the field of view with technique of image stitching is also developed. The system can automatically collect the tilt series with much smaller time consumption."
Modeling and experimental study of multiple factors on mechanical strength of iron sand modified cement mortars,"Kai Liu, Yao Li, Fang Wang, Jingge Ren, Hongzhou Xie, ","Construction and Building Materials, Volume 178, 30 July 2018, Pages 144-152, ","To figure out how multiple factors affect iron sand modified cement mortar (ISCM)＊s mechanical properties, the influence of the water-cement ratio, sand-cement ratio, river sand-iron sand ratio, density, and age on its mechanical properties were analyzed by compressive and flexural tests. Then, the influence degree of multiple factors on mechanical strength is studied by gray correlation theory. The results showed that the water-cement ratio has the most significant influence on mechanical strength. Afterwards, gray target theory is applied to evaluate the mechanical strength rank of three kinds of ISCM. The results showed the overall mechanical properties of natural iron sand modified cement mortar rank the best. Finally, new prediction models for mortars＊ compressive and flexural strengths are systematically proposed and compared with two existing models. The results show that the proposed models have more agreements with experimental values."
Common and distinct brain activation to viewing dynamic sequences of face and hand movements,"James C. Thompson, Jillian E. Hardee, Anita Panayiotou, David Crewther, Aina Puce, ","NeuroImage, Volume 37, Issue 3, 1 September 2007, Pages 966-973, ","The superior temporal sulcus (STS) and surrounding lateral temporal and inferior parietal cortices are an important part of a network involved in the processing of biological movement. It is unclear whether the STS responds to the movement of different body parts uniformly, or if the response depends on the body part that is moving. Here we examined brain activity to recognizing sequences of face and hand movements as well as radial grating motion, controlling for differences in movement dynamics between stimuli. A region of the right posterior STS (pSTS) showed common activation to both face and hand motion, relative to radial grating motion, with no significant difference between responses to face and hand motion in this region. Distinct responses to face motion relative to hand motion were observed in the right mid-STS, while the right posterior inferior temporal sulcus (pITS) and inferior parietal lobule (IPL) showed greater responses to hand motion relative to face motion. These findings indicate that while there may be distinct processing of different body part motion in lateral temporal and inferior parietal cortices, the response of the pSTS is not body part specific. This region may provide input to other parts of a network involved with processing human actions with a high-level visual description of biological motion."
Analysis of performances of a manifold microchannel heat sink with nanofluids,"Yun Yue, Shahabeddin K. Mohammadian, Yuwen Zhang, ","International Journal of Thermal Sciences, Volume 89, March 2015, Pages 305-313, ","Hydraulic and thermal performances of a manifold microchannel heat sink (MMHS) with and without nanofluids as working fluids have been investigated by a finite volume method. Effects of volume fraction, particle diameter of nanoparticles, and Reynolds number on the Nusselt number, pumping power, performance index, and entropy generation in a 3D unit cell were evaluated. The results showed that with increasing volume fraction of nanoparticles, Nusselt number and pumping power increase, but total entropy generation decreases. Increasing particle diameter leads to decreasing Nusselt number, pumping power, and performance index, but increasing the total entropy generation. Finally increasing the Reynolds number leads to increasing the Nusselt number and pumping power, but decreasing performance index and total entropy generation."
Ethanol self-administration modulation of NMDA receptor subunit and related synaptic protein mRNA expression in prefrontal cortical fields in cynomolgus monkeys,"Glen Acosta, Wendy Hasenkamp, James B. Daunais, David P. Friedman, Scott E. Hemby, ","Brain Research, Volume 1318, 8 March 2010, Pages 144-154, ","Background: Functional impairment of the orbital and medial prefrontal cortex underlies deficits in executive control that characterize addictive disorders, including alcohol addiction. Previous studies indicate that alcohol alters glutamate neurotransmission and one substrate of these effects may be through the reconfiguration of the subunits constituting ionotropic glutamate receptor (iGluR) complexes. Glutamatergic transmission is integral to cortico-cortical and cortico-subcortical communication, and alcohol-induced changes in the abundance of the receptor subunits and/or their splice variants may result in critical functional impairments of prefrontal cortex in the alcohol-addicted state. Methods and results: The effects of chronic ethanol self-administration on glutamate receptor ionotropic NMDA (GRIN), as well as GRIN1 splice variant mRNA expression was studied in the orbitofrontal cortex (OFC; Area 13), dorsolateral prefrontal cortex (DLPFC; Area 46) and anterior cingulate cortex (ACC; Area 24) of male cynomolgus monkeys. Chronic ethanol self-administration resulted in significant changes in the expression of NMDA subunit mRNA expression in the DLPFC and OFC, but not the ACC. In DLPFC, the overall expression of NMDA subunits was significantly decreased in ethanol treated monkeys. Slight but significant changes were observed for synaptic associated protein 102 kD (SAP102) and neuronal nitric oxide synthase (nNOS) mRNAs. In OFC, the NMDAR1 variant GRIN1-1 was reduced while GRIN1-2 was increased. Furthermore, no significant changes in GFAP protein levels were observed in either the DLPFC or OFC. Conclusion: Results from these studies provide the first demonstration of posttranscriptional regulation of iGluR subunits in the primate brain following long-term ethanol self-administration. Furthermore, changes in these transcripts do not appear to reflect changes in glial activation or loss. Further studies examining the expression and cellular localization of subunit proteins and receptor pharmacology would shed more light on the findings reported here."
"Insights into IL-37, the role in autoimmune diseases","Wang-Dong Xu, Yi Zhao, Yi Liu, ","Autoimmunity Reviews, Volume 14, Issue 12, December 2015, Pages 1170-1175, ","Autoimmune diseases are characterized by the impaired function and the destruction of tissues that are caused by an immune response in which aberrant antibodies are generated and attack the body's own cells and tissues. Interleukin (IL) -37, a new member of the IL-1 family, broadly reduces innate inflammation as well as acquired immune responses. Recently, studies have shown that expression of IL-37 was abnormal in autoimmune diseases, such as systemic lupus erythematosus (SLE), rheumatoid arthritis (RA), inflammatory bowel disease (IBD), ankylosing spondylitis (AS), psoriasis, Graves' disease (GD). In addition, functional analysis indicated that IL-37 is negatively involved in the development and pathogenesis of these autoimmune disorders. The strong association of this cytokine with autoimmune diseases promotes us to systematically review what had been published recently on the crucial nature of IL-37 in relation to autoimmune diseases gaining attention for its regulatory capability in these autoimmune disorders."
"Chapter Five: Algorithms, Applications, and Challenges of Protein Structure Alignment","Jianzhu Ma, Sheng Wang, ","Advances in Protein Chemistry and Structural Biology, Volume 94, 2014, Pages 121-175, ","As a fundamental problem in computational structure biology, protein structure alignment has attracted the focus of the community for more than 20 years. While the pairwise structure alignment could be applied to measure the similarity between two proteins, which is a first step for homology search and fold space construction, the multiple structure alignment could be used to understand evolutionary conservation and divergence from a family of protein structures. Structure alignment is an NP-hard problem, which is only computationally tractable by using heuristics. Three levels of heuristics for pairwise structure alignment have been proposed, from the representations of protein structure, the perspectives of viewing protein as a rigid-body or flexible, to the scoring functions as well as the search algorithms for the alignment. For multiple structure alignment, the fourth level of heuristics is applied on how to merge all input structures to a multiple structure alignment. In this review, we first present a small survey of current methods for protein pairwise and multiple alignment, focusing on those that are publicly available as web servers. In more detail, we also discuss the advancements on the development of the new approaches to increase the pairwise alignment accuracy, to efficiently and reliably merge input structures to the multiple structure alignment. Finally, besides broadening the spectrum of the applications of structure alignment for protein template-based prediction, we also list several open problems that need to be solved in the future, such as the large complex alignment and the fast database search."
Buckling mechanism of steel core of buckling-restrained braces,"Bin Wu, Yang Mei, ","Journal of Constructional Steel Research, Volume 107, April 2015, Pages 61-69, ","This paper investigates the buckling mechanism of the steel core of buckling-restrained braces. The development of buckling mode is revealed with increasing axial load. The formulae of the maximum contact force and the maximum bending moment of the restraining member are obtained. The analytical results are validated by the finite element analysis. Compared to the results by conventional analysis, the number of contact points or buckling waves is much less; for hinged ends, the contact force for the lower mode is the identical while the contact force for higher modes is 1/4 lower; for fixed ends, the contact force is half of the conventional method."
Cerebellar Substrates for Error Correction in Motor Conditioning,"Mark A. Gluck, M. Todd Allen, Catherine E. Myers, Richard F. Thompson, ","Neurobiology of Learning and Memory, Volume 76, Issue 3, November 2001, Pages 314-341, ","The authors evaluate a mapping of Rescorla and Wagner's (1972) behavioral model of classical conditioning onto the cerebellar substrates for motor reflex learning and illustrate how the limitations of the Rescorla-Wagner model are just as useful as its successes for guiding the development of new psychobiological theories of learning. They postulate that the inhibitory pathway that returns conditioned response information from the cerebellar interpositus nucleus back to the inferior olive is the neural basis for the error correction learning proposed by Rescorla and Wagner (Gluck, Myers, & Thompson, 1994; Thompson, 1986). The authors' cerebellar model expects that behavioral processes described by the Rescorla-Wagner model will be localized within the cerebellum and related brain stem structures, whereas behavioral processes beyond the scope of the Rescorla-Wagner model will depend on extracerebellar structures such as the hippocampus and related cortical regions. Simulations presented here support both implications. Several novel implications of the authors' cerebellar error-correcting model are described including a recent empirical study by Kim, Krupa, and Thompson (1998), who verified that suppressing the putative error correction pathway should interfere with the Kamin (1969) blocking effect, a behavioral manifestation of error correction learning. The authors also discuss the model's implications for understanding the limits of cerebellar contributions to associative learning and how this informs our understanding of hippocampal function in conditioning. This leads to a more integrative view of the neural substrates of conditioning in which the authors' real-time circuit-level model of the cerebellum can be viewed as a generalization of the long-term memory module of Gluck and Myers' (1993) trial-level theory of cerebellar-hippocampal interaction in motor conditioning."
v-p material point method for weakly compressible problems,"Zhen-Peng Chen, Xiong Zhang, Kam Yim Sze, Lei Kan, Xin-Ming Qiu, ","Computers & Fluids, In press, corrected proof, Available online 5 September 2018, ","The weakly compressible material point method (WCMPM) suffers from volumetric-locking and numerical oscillation in modeling fluid flow and fluid-structure interaction problems. In this paper, a v-p
formulation of the material point method (vp-MPM) is proposed for weakly compressible problems based on a two-field variational principle. As only the velocity v and the pressure p are the independent variables, the v-p formulation has much less extra variables than those based on the Hu-Washizu multi-field variational principle which takes the velocity, strain and stress as independent variables. The pressure is assumed independently in the control volume of each gird node. Spurious pressure oscillation reduces but still occurs at the interface of discontinuity due to large pressure gradient difference across the interface. Therefore, a slope limiter is employed to suppress the oscillation and the general interpolation functions are used to eliminate the cell-crossing error. In order to extend the method to the fluid-structure interaction problems, the v-p formulation is incorporated into the improved coupled finite element material point method. Several numerical examples are presented to validate the vp-MPM."
Explaining the low utilization of government websites: Using a grounded theory approach,"Fang Wang, ","Government Information Quarterly, Volume 31, Issue 4, October 2014, Pages 610-621, ","The low utilization of government websites is a worldwide problem, and many governments have been criticized for this reason. Several existing fields are relevant to this complex phenomenon, but few succeed in providing a holistic explanation because of their segmentary perspectives and limitations in conceptual innovation due to deductive paradigms. In order to explore the mechanism of government website utilization from a more integrated perspective, a grounded theory approach is adopted in this study. 51 respondents were interviewed and a grounded theoretical model for government website utilization was generated. The contributions of this study include: (1) developing a holistic understanding on the mechanism of government website utilization, (2) identifying a few new theoretical concepts that were not explored in previous studies, (3) revealing that value acquisition is the essence of government website utilization, and (4) formulating a derivative conceptual model for delineating the process of information source selection."
Developing fragility curves for a pile-supported wharf,"Jiunn-Shyang Chiou, Chi-Han Chiang, Ho-Hsiung Yang, Shang-Yi Hsu, ","Soil Dynamics and Earthquake Engineering, Volume 31, Issues 5每6, May每June 2011, Pages 830-840, ","This study proposes a procedure for developing seismic fragility curves for a pile-supported wharf. A typical pile-supported wharf, as commonly used in the ports of Taiwan, is chosen for demonstration. For a structural model of the wharf, the deck is modeled by shell elements and the Winkler model is used for the pile每soil system, in which the piles and soils are represented by beam elements and springs, respectively. A pushover analysis with lateral loads distributed according to the fundamental modal shape of the wharf structure is conducted to deduce the capacity curve of the wharf. The procedure for developing fragility curves can be explicitly performed using the spreadsheet platform in Microsoft EXCEL. First, quantitative criteria for damage states are established from the sequence of development of plastic zones. Then a nonlinear static procedure called the Spectrum Capacity Method (CSM) is used to efficiently construct a response matrix of the wharf to 24 earthquake events with differing levels of peak ground acceleration (PGA). Based on the damage criteria and the response matrix, the fragility curves of the wharf can be thus constructed through simple statistical analysis. Shifted lognormal cumulative distribution functions are also employed to better approximate the fragility curves for practical applications."
Exploring the role of the posterior middle temporal gyrus in semantic cognition: Integration of anterior temporal lobe with executive processes,"James Davey, Hannah E. Thompson, Glyn Hallam, Theodoros Karapanagiotidis, Elizabeth Jefferies, ","NeuroImage, Volume 137, 15 August 2016, Pages 165-177, ","Making sense of the world around us depends upon selectively retrieving information relevant to our current goal or context. However, it is unclear whether selective semantic retrieval relies exclusively on general control mechanisms recruited in demanding non-semantic tasks, or instead on systems specialised for the control of meaning. One hypothesis is that the left posterior middle temporal gyrus (pMTG) is important in the controlled retrieval of semantic (not non-semantic) information; however this view remains controversial since a parallel literature links this site to event and relational semantics. In a functional neuroimaging study, we demonstrated that an area of pMTG implicated in semantic control by a recent meta-analysis was activated in a conjunction of (i) semantic association over size judgements and (ii) action over colour feature matching. Under these circumstances the same region showed functional coupling with the inferior frontal gyrus 〞 another crucial site for semantic control. Structural and functional connectivity analyses demonstrated that this site is at the nexus of networks recruited in automatic semantic processing (the default mode network) and executively demanding tasks (the multiple-demand network). Moreover, in both task and task-free contexts, pMTG exhibited functional properties that were more similar to ventral parts of inferior frontal cortex, implicated in controlled semantic retrieval, than more dorsal inferior frontal sulcus, implicated in domain-general control. Finally, the pMTG region was functionally correlated at rest with other regions implicated in control-demanding semantic tasks, including inferior frontal gyrus and intraparietal sulcus. We suggest that pMTG may play a crucial role within a large-scale network that allows the integration of automatic retrieval in the default mode network with executively-demanding goal-oriented cognition, and that this could support our ability to understand actions and non-dominant semantic associations, allowing semantic retrieval to be ＆shaped＊ to suit a task or context.Download high-res image (96KB)Download full-size image"
Polysaccharide extracted from Enteromorpha ameliorates Cisplastin-induced small intestine injury in mice,"Xinxiu Ren, Lei Liu, Pingkun Liu, Yaser Gamallat, Dong Shang, ","Journal of Functional Foods, Volume 49, October 2018, Pages 154-161, ","Cisplatin is a commonly used drug against solid tumors. However, it can cause cell death in rapidly dividing intestinal epithelial cells. Enteromorpha (EP), an edible marine alga found in eastern China, and its polysaccharide fraction (PEP), can relieve constipation and modulate the intestinal microbiota. The aim of our study was to investigate the possible role of PEP in preventing cisplatin induced intestinal damage and gut microbiota imbalance in a mouse model. Cisplatin disturbed the intestinal microbiota and damaged the intestinal barriers. PEP treatment prior to cisplatin injection ameliorated these injuries and restored the gut microbial composition. We also analyzed the diversity of the fecal bacterial population by 16S DNA sequencing, and found a high abundance of the Escherichia 每 Shigella genera in the cisplatin treated mice. In conclusion, our results indicate that PEP is a powerful natural product that can protect against the gastrointestinal side effects of cisplatin."
"4H-Thieno[3,2-c]chromene based inhibitors of Notum Pectinacetylesterase","Qiang Han, Praveen K. Pabba, Joseph Barbosa, Ross Mabon, Kenneth G. Carson, ","Bioorganic & Medicinal Chemistry Letters, Volume 26, Issue 4, 15 February 2016, Pages 1184-1187, ","A group of small molecule thienochromenes inhibitors of Notum Pectinacetylesterase are described. We developed SAR on three series based on carbon, oxygen and sulfur replacement of the 5-position. In each series, highly potent Notum Pectinacetylesterase inhibitors were identified.A group of small molecule thienochromenes inhibitors of Notum Pectinacetylesterase are described. We developed SAR on three series based on carbon, oxygen and sulfur replacement of the 5-position. In each series, highly potent Notum Pectinacetylesterase inhibitors were identified.Download high-res image (111KB)Download full-size image"
Numerical solution of multi-dimensional transient nonlinear heat conduction problems with heat sources by an extended element differential method,"Miao Cui, Bing-Bing Xu, Jun Lv, Xiao-Wei Gao, Yuwen Zhang, ","International Journal of Heat and Mass Transfer, Volume 126, Part A, November 2018, Pages 1111-1119, ","In this paper, the element differential method is extended to solve a transient nonlinear heat conduction problem with a heat source and temperature-dependent thermophysical properties for the first time. The transient term is discretized by employing a finite difference scheme. An iterative methodology is developed to deal with the nonlinearity caused by temperature-dependent thermophysical properties. Examples of two-dimensional (2D) and three-dimensional (3D) problems are given to validate the present method for solving multi-dimensional transient nonlinear heat conduction problems. The results show that the present EDM provides a promising way that is effective and with high accuracy for solving multi-dimensional transient nonlinear heat conduction problems."
"Emergency Department Visits Made by Patients with Sickle Cell Disease: A Descriptive Study, 1999每2007","Hussain R. Yusuf, Hani K. Atrash, Scott D. Grosse, Christopher S. Parker, Althea M. Grant, ","American Journal of Preventive Medicine, Volume 38, Issue 4, Supplement, April 2010, Pages s536-s541, ","Patients with sickle cell disease (SCD) often use emergency department services to obtain medical care. Limited information is available about emergency department use among patients with SCD.This study assessed characteristics of emergency department visits made nationally by patients with SCD.Data from the National Hospital Ambulatory Medical Care Survey (NHAMCS) for the years 1999每2007 were analyzed. The NHAMCS is a survey of hospital emergency department and outpatient visits. Emergency department visits by patients with SCD were identified using ICD-9-CM codes, and nationally weighted estimates were calculated.On average, approximately 197,333 emergency department visits were estimated to have occurred each year between 1999 and 2007 with SCD as one of the diagnoses listed. The expected source of payment was private insurance for 14%, Medicaid/State Children's Health Insurance Program for 58%, Medicare for 14%, and other/unknown for 15%. Approximately 29% of visits resulted in hospital admission; this was 37% among patients aged 0每19 years, and 26% among patients aged ≡20 years. The episode of care was indicated as a follow-up visit for 23% of the visits. Patient-cited reasons for the emergency department visit included chest pain (11%); other pain or unspecified pain (67%); fever/infection (6%); and shortness of breath/breathing problem/cough (5%), among other reasons.Substantial numbers of emergency department visits occur among people with SCD. The most common reason for the emergency department visits is pain symptoms. The findings of this study can help to improve health services delivery and utilization among patients with SCD."
How RIG-I like receptors activate MAVS,"Bin Wu, Sun Hur, ","Current Opinion in Virology, Volume 12, June 2015, Pages 91-98, ","RIG-I and MDA5 are well-conserved cytoplasmic pattern recognition receptors that detect viral RNAs during infection and activate the type I interferon (IFN)-mediated antiviral immune response. While much is known about how these receptors recognize viral RNAs, how they interact with their common signaling adaptor molecule MAVS and activate the downstream signaling pathway had been less clear. Previous studies have shown that the signaling domains (tandem CARDs or 2CARDs) of RIG-I and MDA5 must form homo-oligomers in order to interact with MAVS, and that their interactions lead to filament formation of MAVS, a pre-requisite for downstream signal activation. More recent data suggest that multiple mechanisms synergistically promote tetramer formation of RIG-I 2CARD, and that this tetramer resembles a lock-washer, which serves as a helical template to nucleate the MAVS filament. We here summarize these recent findings and discuss the current understanding of the signal activation mechanisms of RIG-I and MDA5."
A new radial integration polygonal boundary element method for solving heat conduction problems,"Miao Cui, Hai-Feng Peng, Bing-Bing Xu, Xiao-Wei Gao, Yuwen Zhang, ","International Journal of Heat and Mass Transfer, Volume 123, August 2018, Pages 251-260, ","A new approach, radial integration polygonal boundary element method (RIPBEM), for solving heat conduction problems is presented in this paper. The proposed RIPBEM is a new concept in boundary element method (BEM), which would be of great flexibility in mesh generation of complex 3D geometries. Due to the characteristic of arbitrary shapes of polygonal elements, conventional shape functions are insufficient. Moreover, the resulted surface boundary integrals cannot be directly evaluated by the standard Gauss quadrature. To solve these problems, general shape functions for polygonal elements with arbitrary number of nodes are given. To generally and numerically calculate the resulted surface integrals, the radial integration method (RIM) is employed to convert the surface boundary integrals into equivalent contour line integrals of the polygonal elements. As for 3D domain integrals, they are transformed to equivalent line integrals using RIM twice. This methodology can explicitly eliminate strong singularities. Several numerical examples are given to show the effectiveness and the accuracy of the proposed polygonal boundary element method for solving heat conduction problems."
MITRAL REGURGITATION IN PATIENTS UNDERGOING TRANSCATHETER AORTIC VALVE IMPLANTATION FOR DEGENERATED SURGICAL AORTIC BIOPROSTHESIS: INSIGHTS FROM PARTNER 2 VALVE-IN-VALVE REGISTRY,"Dale Murdoch, Janarthanan Sathananthan, S. Chris Malaisrie, Wael Jaber, John Webb, ","Journal of the American College of Cardiology, Volume 71, Issue 11, Supplement, 10每12 March 2018, Page a1333, ",
"Malnutrition in older patients with cancer: Appraisal of the Mini Nutritional Assessment, weight loss, and body mass index","Xiaotao Zhang, Ming Sun, June M. McKoy, Nizar Noor Ali Bhulani, Beatrice J. Edwards, ","Journal of Geriatric Oncology, Volume 9, Issue 1, January 2018, Pages 81-83, ",
The impact of vascular endothelial growth factor-transfected human endothelial cells on endothelialization and restenosis of stainless steel stents,"Chaojun Tang, Guixue Wang, Xue Wu, Zhenggong Li, Qingsong Yu, ","Journal of Vascular Surgery, Volume 53, Issue 2, February 2011, Pages 461-471, ","The purpose of this study was to investigate the effects of gene transfection of endothelial cells with vascular endothelial growth factor (VEGF) on re-endothelialization and inhibiting in-stent restenosis.Stents coated with human umbilical vein endothelial cells (HUVECs) transfected with VEGF121 were studied both in vitro and in vivo. In vitro studies were performed using a homemade extracorporeal circulation system. In vivo studies were performed using the rabbit abdominal aorta model.In vitro studies confirmed that VEGF121-transfected cells adhered on the surface of stainless steel stents with over 90% of the surface covered within 24 hours of seeding. In vivo results showed that VEGF121-transfected HUVECs-coated stents were covered with seeding cells after implanting, and almost completely covered with cells after stent implantation for 1 week. In contrast, the non-endothelialized areas of bare metal stents and glutin/poly-L-lysine-coated stents were covered at 4 weeks, and the monolayers of cells were not observed, but fragile neointima was found on the surface. After 12 weeks, VEGF121-transfected HUVECs-coated stents significantly reduced the neointima area (0.78 ㊣ 0.03 mm2) and stenosis (15.69 ㊣ 2.61%) as compared with those for bare metal stents (neointima area = 2.26 ㊣ 0.67 mm2; the percentage of stenosis = 47.55 ㊣ 7.10%;P < .01) and glutin/poly-L-lysine-coated stents (neointima area = 1.40 ㊣ 0.37 mm2; the percentage of stenosis = 31.37 ㊣ 8.18%;P < .01).In this small animal study, VEGF transfected human endothelial cells, when coated on stainless steel stents, reduce neointimal hyperplasia, promote endothelialization, and reduce in-stent restenosis. Additional studies with this technology are necessary to determine its ultimate utility in improving stents performance.This research was based on the clinical complications after stent implantation, especially in-stent restenosis and late endothelialization. However, here we only carried out the animal experiments."
"Experimental study on the preparation, characterization and conductivity improvement of reduced graphene-oxide papers","Nan Zhao, Xiao-Nong Cheng, Juan Yang, Ming-Xin Yang, Ya-Zhou Zhou, ","Journal of Physics and Chemistry of Solids, Volume 75, Issue 10, October 2014, Pages 1141-1146, ","In the present study, reduced graphene-oxide (r-GO) papers were prepared by vacuum filtration method using chemically obtained graphene oxide as raw materials. Different reduction methods, chemical, thermal or the combination were designed to investigate the influence of reduction process on the structure and conductivity of r-GO papers. The reducibility of the obtained papers was investigated by XPS and Raman. The structure, morphology and electrical conductivity were examined by XRD, SEM and four point resistivity test system, respectively. Results showed that chemical reduction using hydrazine or annealing in reducing ambinent alone was not sufficient to achieve maximum reduction, the highest C/O ratio and highest conductivity was obtained in paper reduced via a combination of hydrazine and thermal annealing treatment. In order to further improve the conductivity of the paper, Ag nanoparticles have been decorated into the paper.Download full-size image"
Discriminative low-rank graph preserving dictionary learning with Schatten-p quasi-norm regularization for image recognition,"Haishun Du, Zhaolong Zhao, Sheng Wang, Fan Zhang, ","Neurocomputing, Volume 275, 31 January 2018, Pages 697-710, ","The dictionary used in sparse coding plays a key role in sparse representation-based classification. A desired dictionary should have powerful representational and discriminative capability. In this paper, we propose a discriminative low-rank graph preserving dictionary learning (DLRGP_DL) method to learn a discriminative structured dictionary for sparse representation-based image recognition, in which training samples might be corrupted with relatively large noise. Specifically, we impose the Schatten-p quasi-norm regularization on sub-dictionaries to make them to be of low-rank, which can effectively reduce the negative effect of noise contained in training samples and make the learned dictionary pure and compact. To improve the discriminative capability of the learned dictionary, we apply a discriminative graph preserving criterion to coding coefficients during the dictionary learning process with the goal that the similar training samples from the same class have similar coding coefficients. The learned dictionary is first used for sparse coding, and then both the learned coding coefficients of training samples and the class-specific reconstruction errors are used for classification. The experimental results on four image datasets demonstrate the effectiveness and robustness of DLRGP_DL."
IMPLICATIONS OF CONCOMITANT TRICUSPID REGURGITATION IN PATIENTS UNDERGOING TRANSCATHETER AORTIC VALVE IMPLANTATION FOR DEGENERATED SURGICAL AORTIC BIOPROSTHESIS: INSIGHTS FROM PARTNER 2 AORTIC VALVE-IN-VALVE REGISTRY,"Janarthanan Sathananthan, Dale J. Murdoch, Brian R. Lindman, Alan Zajarias, John G. Webb, ","Journal of the American College of Cardiology, Volume 71, Issue 11, Supplement, 10每12 March 2018, Page a1329, ",
SKIN CANCER IN RENAL TRANSPLANT PATIENTS TREATED WITH CYCLOSPORIN,"J. F. Thompson, R. Allen, P. J. Morris, R. Wood, ","The Lancet, Volume 325, Issue 8421, 19 January 1985, Pages 158-159, ",
Numerical modeling of parallel seismic method for detecting existing piles in layered soil,"Jing-Yi Zhang, Xiaoqin Lei, ","Soils and Foundations, Volume 58, Issue 1, February 2018, Pages 134-145, ","For piles connected to superstructures, whose pile tops are inaccessible, a lateral horizontal impact on the side of the piles through the generation of a flexural wave of the pile shaft is a more feasible approach. This paper presents a parallel seismic (PS) method based on the flexural wave of the pile shaft that combines down-hole tests for the length and an integrity evaluation of existing piles in layered soil. It is suggested that two PS tests be conducted by horizontal striking on the side surface of the pile along and perpendicular to the pile-to-borehole direction, respectively. The first arrivals of the transmitted P-wave and S-wave at the pile-soil interface obtained in these two PS tests and the results of down-hole tests are combined to analyze the pile length and to distinguish the embedded defects for the pile integrity evaluation. A simplified theoretical model for PS tests in layered soil is established, and a correction formula is proposed to correct the initial estimated pile length accordingly. A three-dimensional finite element model is then established to verify the effectiveness and reliability of the proposed PS method in layered soil and the correction formula."
